PersonId,MetricDate,Language,Model,Usage count by language and model,PeopleHistoricalId
119af4a3-3396-3589-1179-e6f3ff72aa19,2026-05-03,python,gpt-5.3-codex,14,119af4a3-3396-3589-1179-e6f3ff72aa191777766400
119af4a3-3396-3589-1179-e6f3ff72aa19,2026-05-03,markdown,gpt-5.6-terra,11,119af4a3-3396-3589-1179-e6f3ff72aa191777766400
119af4a3-3396-3589-1179-e6f3ff72aa19,2026-05-03,markdown,claude-sonnet-5,10,119af4a3-3396-3589-1179-e6f3ff72aa191777766400
119af4a3-3396-3589-1179-e6f3ff72aa19,2026-05-03,markdown,gpt-5.3-codex,6,119af4a3-3396-3589-1179-e6f3ff72aa191777766400
119af4a3-3396-3589-1179-e6f3ff72aa19,2026-05-03,others,gpt-5.6-terra,16,119af4a3-3396-3589-1179-e6f3ff72aa191777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-15,python,gpt-5.5,9,1661a030-ca06-3ade-5236-530cfabb2f831771113600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-15,python,claude-sonnet-5,3,1661a030-ca06-3ade-5236-530cfabb2f831771113600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-15,yaml,gpt-5.5,10,1661a030-ca06-3ade-5236-530cfabb2f831771113600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-15,others,gpt-5.5,4,1661a030-ca06-3ade-5236-530cfabb2f831771113600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-15,others,claude-sonnet-5,1,1661a030-ca06-3ade-5236-530cfabb2f831771113600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-15,others,gpt-5.6-terra,2,1661a030-ca06-3ade-5236-530cfabb2f831771113600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-22,python,gpt-5.5,4,1661a030-ca06-3ade-5236-530cfabb2f831771718400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-22,python,claude-sonnet-5,2,1661a030-ca06-3ade-5236-530cfabb2f831771718400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-22,yaml,gpt-5.5,5,1661a030-ca06-3ade-5236-530cfabb2f831771718400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-22,others,gpt-5.5,2,1661a030-ca06-3ade-5236-530cfabb2f831771718400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-22,others,auto,3,1661a030-ca06-3ade-5236-530cfabb2f831771718400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-02-22,others,gpt-5.6-terra,1,1661a030-ca06-3ade-5236-530cfabb2f831771718400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-08,python,gpt-5.5,5,1661a030-ca06-3ade-5236-530cfabb2f831772928000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-08,python,claude-sonnet-5,3,1661a030-ca06-3ade-5236-530cfabb2f831772928000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-08,python,gpt-5.6-terra,2,1661a030-ca06-3ade-5236-530cfabb2f831772928000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-08,yaml,gpt-5.5,5,1661a030-ca06-3ade-5236-530cfabb2f831772928000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-08,yaml,claude-sonnet-5,2,1661a030-ca06-3ade-5236-530cfabb2f831772928000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-08,others,gpt-5.5,8,1661a030-ca06-3ade-5236-530cfabb2f831772928000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-08,others,auto,2,1661a030-ca06-3ade-5236-530cfabb2f831772928000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-15,python,gpt-5.5,6,1661a030-ca06-3ade-5236-530cfabb2f831773532800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-15,python,claude-sonnet-5,3,1661a030-ca06-3ade-5236-530cfabb2f831773532800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-15,yaml,gpt-5.5,6,1661a030-ca06-3ade-5236-530cfabb2f831773532800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-29,python,gpt-5.5,9,1661a030-ca06-3ade-5236-530cfabb2f831774742400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-29,python,claude-4.5-sonnet,5,1661a030-ca06-3ade-5236-530cfabb2f831774742400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-29,yaml,gpt-5.5,6,1661a030-ca06-3ade-5236-530cfabb2f831774742400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-03-29,yaml,claude-4.5-sonnet,4,1661a030-ca06-3ade-5236-530cfabb2f831774742400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-05,python,gpt-5.5,7,1661a030-ca06-3ade-5236-530cfabb2f831775347200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-05,yaml,gpt-5.5,3,1661a030-ca06-3ade-5236-530cfabb2f831775347200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-05,yaml,claude-4.5-sonnet,2,1661a030-ca06-3ade-5236-530cfabb2f831775347200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-05,others,gpt-5.5,5,1661a030-ca06-3ade-5236-530cfabb2f831775347200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-05,others,claude-4.5-sonnet,1,1661a030-ca06-3ade-5236-530cfabb2f831775347200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-05,others,claude-sonnet-5,1,1661a030-ca06-3ade-5236-530cfabb2f831775347200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-19,python,gpt-5.5,5,1661a030-ca06-3ade-5236-530cfabb2f831776556800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-19,python,claude-4.5-sonnet,3,1661a030-ca06-3ade-5236-530cfabb2f831776556800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-19,yaml,gpt-5.5,4,1661a030-ca06-3ade-5236-530cfabb2f831776556800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-19,yaml,claude-4.5-sonnet,2,1661a030-ca06-3ade-5236-530cfabb2f831776556800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-19,others,gpt-5.5,6,1661a030-ca06-3ade-5236-530cfabb2f831776556800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-26,python,gpt-5.5,4,1661a030-ca06-3ade-5236-530cfabb2f831777161600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-26,python,claude-sonnet-5,2,1661a030-ca06-3ade-5236-530cfabb2f831777161600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-26,python,claude-4.5-sonnet,3,1661a030-ca06-3ade-5236-530cfabb2f831777161600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-26,yaml,gpt-5.5,5,1661a030-ca06-3ade-5236-530cfabb2f831777161600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-04-26,yaml,claude-sonnet-5,3,1661a030-ca06-3ade-5236-530cfabb2f831777161600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-03,python,gpt-5.5,15,1661a030-ca06-3ade-5236-530cfabb2f831777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-03,python,claude-sonnet-5,9,1661a030-ca06-3ade-5236-530cfabb2f831777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-03,python,claude-4.5-sonnet,8,1661a030-ca06-3ade-5236-530cfabb2f831777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-03,yaml,gpt-5.5,17,1661a030-ca06-3ade-5236-530cfabb2f831777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-03,yaml,claude-sonnet-5,9,1661a030-ca06-3ade-5236-530cfabb2f831777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-03,others,gpt-5.5,22,1661a030-ca06-3ade-5236-530cfabb2f831777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-03,others,claude-sonnet-5,12,1661a030-ca06-3ade-5236-530cfabb2f831777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-03,others,claude-4.5-sonnet,12,1661a030-ca06-3ade-5236-530cfabb2f831777766400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-10,python,gpt-5.5,45,1661a030-ca06-3ade-5236-530cfabb2f831778371200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-10,yaml,gpt-5.5,14,1661a030-ca06-3ade-5236-530cfabb2f831778371200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-10,yaml,claude-sonnet-5,11,1661a030-ca06-3ade-5236-530cfabb2f831778371200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-10,yaml,gpt-5.6-terra,9,1661a030-ca06-3ade-5236-530cfabb2f831778371200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-17,python,gpt-5.5,14,1661a030-ca06-3ade-5236-530cfabb2f831778976000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-17,python,claude-sonnet-5,12,1661a030-ca06-3ade-5236-530cfabb2f831778976000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-17,yaml,gpt-5.5,8,1661a030-ca06-3ade-5236-530cfabb2f831778976000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-17,yaml,claude-sonnet-5,7,1661a030-ca06-3ade-5236-530cfabb2f831778976000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-17,yaml,gpt-5.6-terra,6,1661a030-ca06-3ade-5236-530cfabb2f831778976000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-17,others,gpt-5.5,17,1661a030-ca06-3ade-5236-530cfabb2f831778976000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-17,others,claude-sonnet-5,5,1661a030-ca06-3ade-5236-530cfabb2f831778976000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-17,others,gpt-5.6-terra,4,1661a030-ca06-3ade-5236-530cfabb2f831778976000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-24,python,auto,43,1661a030-ca06-3ade-5236-530cfabb2f831779580800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-24,yaml,gpt-5.5,18,1661a030-ca06-3ade-5236-530cfabb2f831779580800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-24,yaml,claude-sonnet-5,16,1661a030-ca06-3ade-5236-530cfabb2f831779580800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-24,others,gpt-5.5,28,1661a030-ca06-3ade-5236-530cfabb2f831779580800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-24,others,claude-sonnet-5,9,1661a030-ca06-3ade-5236-530cfabb2f831779580800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-05-24,others,gpt-5.6-terra,6,1661a030-ca06-3ade-5236-530cfabb2f831779580800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-07,python,gpt-5.5,33,1661a030-ca06-3ade-5236-530cfabb2f831780790400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-07,python,unknown,32,1661a030-ca06-3ade-5236-530cfabb2f831780790400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-07,python,gpt-5.6-terra,23,1661a030-ca06-3ade-5236-530cfabb2f831780790400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-07,yaml,gpt-5.5,36,1661a030-ca06-3ade-5236-530cfabb2f831780790400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-07,yaml,claude-sonnet-5,34,1661a030-ca06-3ade-5236-530cfabb2f831780790400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-07,others,gpt-5.5,65,1661a030-ca06-3ade-5236-530cfabb2f831780790400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-07,others,claude-sonnet-5,14,1661a030-ca06-3ade-5236-530cfabb2f831780790400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-07,others,gpt-5.6-terra,10,1661a030-ca06-3ade-5236-530cfabb2f831780790400
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-14,python,claude-sonnet-5,32,1661a030-ca06-3ade-5236-530cfabb2f831781395200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-14,python,gpt-5.5,32,1661a030-ca06-3ade-5236-530cfabb2f831781395200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-14,python,gpt-5.6-terra,24,1661a030-ca06-3ade-5236-530cfabb2f831781395200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-14,yaml,claude-sonnet-5,70,1661a030-ca06-3ade-5236-530cfabb2f831781395200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-14,others,claude-sonnet-5,50,1661a030-ca06-3ade-5236-530cfabb2f831781395200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-28,python,gpt-5.6-terra,52,1661a030-ca06-3ade-5236-530cfabb2f831782604800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-28,python,gpt-5.5,44,1661a030-ca06-3ade-5236-530cfabb2f831782604800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-28,python,auto,41,1661a030-ca06-3ade-5236-530cfabb2f831782604800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-28,yaml,gpt-5.6-terra,59,1661a030-ca06-3ade-5236-530cfabb2f831782604800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-28,yaml,gpt-5.5,49,1661a030-ca06-3ade-5236-530cfabb2f831782604800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-28,others,gpt-5.6-terra,131,1661a030-ca06-3ade-5236-530cfabb2f831782604800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-28,others,gpt-5.5,44,1661a030-ca06-3ade-5236-530cfabb2f831782604800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-06-28,others,claude-sonnet-5,17,1661a030-ca06-3ade-5236-530cfabb2f831782604800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-05,python,gpt-5.6-terra,54,1661a030-ca06-3ade-5236-530cfabb2f831783209600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-05,python,gpt-5.5,42,1661a030-ca06-3ade-5236-530cfabb2f831783209600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-05,yaml,gpt-5.6-terra,30,1661a030-ca06-3ade-5236-530cfabb2f831783209600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-05,yaml,gpt-5.5,24,1661a030-ca06-3ade-5236-530cfabb2f831783209600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-05,yaml,claude-sonnet-5,23,1661a030-ca06-3ade-5236-530cfabb2f831783209600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-05,others,gpt-5.6-terra,52,1661a030-ca06-3ade-5236-530cfabb2f831783209600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-05,others,gpt-5.5,43,1661a030-ca06-3ade-5236-530cfabb2f831783209600
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-19,python,gpt-5.6-terra,56,1661a030-ca06-3ade-5236-530cfabb2f831784419200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-19,yaml,gpt-5.6-terra,25,1661a030-ca06-3ade-5236-530cfabb2f831784419200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-19,yaml,claude-sonnet-5,19,1661a030-ca06-3ade-5236-530cfabb2f831784419200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-19,others,gpt-5.6-terra,48,1661a030-ca06-3ade-5236-530cfabb2f831784419200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-19,others,claude-sonnet-5,20,1661a030-ca06-3ade-5236-530cfabb2f831784419200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-19,others,gpt-5.5,10,1661a030-ca06-3ade-5236-530cfabb2f831784419200
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-26,python,gpt-5.6-terra,85,1661a030-ca06-3ade-5236-530cfabb2f831785024000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-26,yaml,gpt-5.6-terra,67,1661a030-ca06-3ade-5236-530cfabb2f831785024000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-26,others,gpt-5.6-terra,68,1661a030-ca06-3ade-5236-530cfabb2f831785024000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-26,others,auto,14,1661a030-ca06-3ade-5236-530cfabb2f831785024000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-26,others,claude-sonnet-5,27,1661a030-ca06-3ade-5236-530cfabb2f831785024000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-07-26,others,gpt-5.5,10,1661a030-ca06-3ade-5236-530cfabb2f831785024000
1661a030-ca06-3ade-5236-530cfabb2f83,2026-08-02,python,claude-sonnet-5,100,1661a030-ca06-3ade-5236-530cfabb2f831785628800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-08-02,yaml,claude-sonnet-5,45,1661a030-ca06-3ade-5236-530cfabb2f831785628800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-08-02,yaml,gpt-5.6-terra,33,1661a030-ca06-3ade-5236-530cfabb2f831785628800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-08-02,others,claude-sonnet-5,92,1661a030-ca06-3ade-5236-530cfabb2f831785628800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-08-02,others,gpt-5.6-terra,36,1661a030-ca06-3ade-5236-530cfabb2f831785628800
1661a030-ca06-3ade-5236-530cfabb2f83,2026-08-02,others,gpt-5.5,12,1661a030-ca06-3ade-5236-530cfabb2f831785628800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-15,typescript,gpt-5.5,6,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771113600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-15,typescript,claude-4.6-sonnet,3,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771113600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-15,typescript,gpt-5.3-codex,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771113600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-15,others,gpt-5.5,7,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771113600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-15,others,claude-4.6-sonnet,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771113600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-15,others,gpt-5.3-codex,1,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771113600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-15,javascript,gpt-5.5,4,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771113600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-15,javascript,claude-4.6-sonnet,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771113600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-22,typescript,gpt-5.5,8,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771718400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-22,typescript,claude-4.6-sonnet,4,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771718400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-22,csharp,gpt-5.5,4,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771718400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-22,csharp,claude-4.6-sonnet,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771718400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-02-22,csharp,gpt-5.3-codex,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31771718400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-01,typescript,gpt-5.5,11,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772323200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-01,typescript,claude-4.6-sonnet,4,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772323200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-01,csharp,gpt-5.5,5,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772323200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-01,csharp,claude-4.6-sonnet,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772323200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-01,csharp,gpt-5.3-codex,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772323200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-08,typescript,gpt-5.5,6,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772928000
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-08,typescript,claude-4.6-sonnet,3,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772928000
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-08,typescript,unknown,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772928000
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-08,others,gpt-5.5,6,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772928000
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-08,python,gpt-5.5,5,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772928000
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-08,python,claude-4.6-sonnet,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31772928000
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-15,typescript,gpt-5.5,5,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31773532800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-15,others,gpt-5.5,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31773532800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-15,others,gpt-5.3-codex,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31773532800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-15,javascript,gpt-5.5,3,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31773532800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-22,typescript,gpt-5.5,10,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774137600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-22,others,gpt-5.5,9,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774137600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-22,python,gpt-5.5,3,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774137600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-22,python,gpt-5.3-codex,1,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774137600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-22,python,claude-4.6-sonnet,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774137600
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-29,typescript,claude-sonnet-5,3,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774742400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-29,typescript,gpt-5.5,3,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774742400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-29,typescript,claude-4.5-sonnet,3,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774742400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-29,csharp,claude-sonnet-5,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774742400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-03-29,csharp,gpt-5.5,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31774742400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-05,typescript,claude-sonnet-5,5,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31775347200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-05,typescript,gpt-5.5,4,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31775347200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-05,csharp,claude-sonnet-5,3,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31775347200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-05,csharp,gpt-5.5,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31775347200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-05,others,claude-sonnet-5,5,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31775347200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-05,others,auto,5,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31775347200
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-12,typescript,claude-sonnet-5,9,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31775952000
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-12,csharp,claude-sonnet-5,5,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31775952000
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-19,typescript,claude-sonnet-5,6,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31776556800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-19,csharp,claude-sonnet-5,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31776556800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-19,csharp,gpt-5.5,1,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31776556800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-19,csharp,gpt-5.6-terra,1,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31776556800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-19,others,claude-sonnet-5,4,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31776556800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-19,others,gpt-5.5,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31776556800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-04-19,others,gpt-5.6-terra,1,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31776556800
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-05-03,typescript,claude-sonnet-5,4,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31777766400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-05-03,typescript,gpt-5.5,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31777766400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-05-03,typescript,gpt-5.6-terra,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31777766400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-05-03,csharp,claude-sonnet-5,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31777766400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-05-03,csharp,gpt-5.5,1,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31777766400
2d5132fa-7ddb-37fa-2a8f-07dc52f16fd3,2026-05-03,csharp,gpt-5.6-terra,2,2d5132fa-7ddb-37fa-2a8f-07dc52f16fd31777766400
