PersonId,MetricDate,Model,Feature,Usage count by model and feature,PeopleHistoricalId
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-07,gpt-5.3-codex,others,1,0b24412e-fe45-3993-e4d1-644bd959e8201780790400
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-07,gpt-5.5,others,1,0b24412e-fe45-3993-e4d1-644bd959e8201780790400
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.3-codex,code_completion,46,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,auto,chat_inline,14,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.3-codex,chat_panel_ask_mode,22,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.3-codex,chat_panel_edit_mode,3,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.5,chat_panel_edit_mode,6,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.3-codex,chat_panel_unknown_mode,1,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.5,chat_panel_unknown_mode,2,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.3-codex,agent_edit,1,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,auto,agent_edit,1,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.5,agent_edit,1,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.3-codex,others,2,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-14,gpt-5.5,others,2,0b24412e-fe45-3993-e4d1-644bd959e8201781395200
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-28,claude-sonnet-5,code_completion,49,0b24412e-fe45-3993-e4d1-644bd959e8201782604800
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-28,claude-sonnet-5,chat_inline,15,0b24412e-fe45-3993-e4d1-644bd959e8201782604800
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-28,claude-sonnet-5,chat_panel_ask_mode,23,0b24412e-fe45-3993-e4d1-644bd959e8201782604800
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-28,claude-sonnet-5,chat_panel_edit_mode,9,0b24412e-fe45-3993-e4d1-644bd959e8201782604800
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-28,claude-sonnet-5,chat_panel_unknown_mode,3,0b24412e-fe45-3993-e4d1-644bd959e8201782604800
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-28,claude-sonnet-5,agent_edit,3,0b24412e-fe45-3993-e4d1-644bd959e8201782604800
0b24412e-fe45-3993-e4d1-644bd959e820,2026-06-28,claude-sonnet-5,others,3,0b24412e-fe45-3993-e4d1-644bd959e8201782604800
0b24412e-fe45-3993-e4d1-644bd959e820,2026-07-26,claude-sonnet-5,code_completion,45,0b24412e-fe45-3993-e4d1-644bd959e8201785024000
0b24412e-fe45-3993-e4d1-644bd959e820,2026-07-26,claude-sonnet-5,chat_inline,14,0b24412e-fe45-3993-e4d1-644bd959e8201785024000
0b24412e-fe45-3993-e4d1-644bd959e820,2026-07-26,claude-sonnet-5,chat_panel_ask_mode,21,0b24412e-fe45-3993-e4d1-644bd959e8201785024000
0b24412e-fe45-3993-e4d1-644bd959e820,2026-07-26,claude-sonnet-5,chat_panel_edit_mode,9,0b24412e-fe45-3993-e4d1-644bd959e8201785024000
0b24412e-fe45-3993-e4d1-644bd959e820,2026-07-26,claude-sonnet-5,chat_panel_unknown_mode,3,0b24412e-fe45-3993-e4d1-644bd959e8201785024000
0b24412e-fe45-3993-e4d1-644bd959e820,2026-07-26,claude-sonnet-5,agent_edit,3,0b24412e-fe45-3993-e4d1-644bd959e8201785024000
0b24412e-fe45-3993-e4d1-644bd959e820,2026-07-26,claude-sonnet-5,others,3,0b24412e-fe45-3993-e4d1-644bd959e8201785024000
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,gpt-5.5,code_completion,22,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,auto,code_completion,9,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,gpt-5.5,chat_inline,9,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,gpt-5.5,chat_panel_ask_mode,10,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,auto,chat_panel_ask_mode,5,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,gpt-5.5,chat_panel_edit_mode,6,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,gpt-5.5,chat_panel_unknown_mode,2,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,gpt-5.5,agent_edit,2,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
0b24412e-fe45-3993-e4d1-644bd959e820,2026-08-09,gpt-5.5,others,2,0b24412e-fe45-3993-e4d1-644bd959e8201786233600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-02-15,gpt-5.5,code_completion,13,076d17fe-5569-3cb7-3fd7-502e4a2f207e1771113600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-02-15,gpt-5.5,chat_inline,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1771113600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-02-15,gpt-5.5,chat_panel_ask_mode,5,076d17fe-5569-3cb7-3fd7-502e4a2f207e1771113600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-02-15,gpt-5.5,chat_panel_unknown_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1771113600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-01,gpt-5.5,code_completion,11,076d17fe-5569-3cb7-3fd7-502e4a2f207e1772323200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-01,unknown,chat_inline,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1772323200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-01,gpt-5.5,chat_panel_ask_mode,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1772323200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-15,gpt-5.5,code_completion,11,076d17fe-5569-3cb7-3fd7-502e4a2f207e1773532800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-15,gpt-5.5,chat_inline,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1773532800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-15,gpt-5.5,chat_panel_ask_mode,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1773532800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-15,gpt-5.3-codex,chat_panel_unknown_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1773532800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-15,gpt-5.5,others,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1773532800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-22,gpt-5.5,code_completion,15,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774137600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-22,gpt-5.5,chat_inline,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774137600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-22,gpt-5.5,chat_panel_ask_mode,5,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774137600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-22,gpt-5.5,chat_panel_unknown_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774137600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-29,claude-4.5-haiku,code_completion,10,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774742400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-29,claude-4.5-sonnet,chat_inline,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774742400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-29,gpt-5.3-codex,chat_inline,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774742400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-29,claude-4.5-sonnet,chat_panel_ask_mode,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774742400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-29,gpt-5.3-codex,chat_panel_ask_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774742400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-03-29,claude-4.5-sonnet,chat_panel_unknown_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1774742400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,claude-4.5-haiku,code_completion,8,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,claude-4.5-sonnet,code_completion,6,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,claude-4.5-sonnet,chat_inline,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,gpt-5.3-codex,chat_inline,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,claude-4.5-sonnet,chat_panel_ask_mode,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,gpt-5.3-codex,chat_panel_ask_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,claude-4.5-sonnet,chat_panel_unknown_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,claude-4.5-sonnet,others,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-05,gpt-5.3-codex,others,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775347200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-12,claude-4.5-haiku,code_completion,6,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775952000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-12,gpt-5.3-codex,code_completion,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775952000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-12,claude-4.5-sonnet,code_completion,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775952000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-12,gpt-5.3-codex,chat_inline,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775952000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-12,claude-4.5-sonnet,chat_inline,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775952000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-12,gpt-5.3-codex,chat_panel_ask_mode,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775952000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-12,claude-4.5-sonnet,chat_panel_unknown_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1775952000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-19,claude-4.5-haiku,code_completion,5,076d17fe-5569-3cb7-3fd7-502e4a2f207e1776556800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-19,gpt-5.3-codex,code_completion,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1776556800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-19,claude-4.5-sonnet,code_completion,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1776556800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-19,auto,chat_inline,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1776556800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-19,claude-4.5-sonnet,chat_inline,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1776556800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-19,gpt-5.3-codex,chat_panel_ask_mode,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1776556800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-19,claude-4.5-sonnet,chat_panel_unknown_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1776556800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-19,gpt-5.3-codex,others,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1776556800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.3-codex,code_completion,55,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.3-codex,chat_inline,7,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,auto,chat_inline,5,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.5,chat_inline,5,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.3-codex,chat_panel_ask_mode,14,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.5,chat_panel_ask_mode,12,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.3-codex,chat_panel_edit_mode,10,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.3-codex,chat_panel_unknown_mode,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.5,chat_panel_unknown_mode,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.3-codex,agent_edit,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.5,agent_edit,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.3-codex,others,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-04-26,gpt-5.5,others,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777161600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.3-codex,code_completion,44,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.3-codex,chat_inline,6,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.5,chat_inline,8,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.3-codex,chat_panel_ask_mode,12,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.5,chat_panel_ask_mode,9,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.3-codex,chat_panel_edit_mode,8,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.3-codex,chat_panel_unknown_mode,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.3-codex,agent_edit,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.3-codex,others,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-03,gpt-5.5,others,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1777766400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-10,gpt-5.6-terra,code_completion,50,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778371200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-10,gpt-5.6-terra,chat_inline,15,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778371200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-10,gpt-5.6-terra,chat_panel_ask_mode,24,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778371200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-10,gpt-5.6-terra,chat_panel_edit_mode,10,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778371200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-10,gpt-5.6-terra,chat_panel_unknown_mode,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778371200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-10,gpt-5.6-terra,agent_edit,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778371200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-10,gpt-5.6-terra,others,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778371200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-17,gpt-5.6-terra,code_completion,38,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778976000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-17,gpt-5.6-terra,chat_inline,11,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778976000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-17,gpt-5.6-terra,chat_panel_ask_mode,18,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778976000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-17,gpt-5.6-terra,chat_panel_edit_mode,7,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778976000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-17,gpt-5.6-terra,chat_panel_unknown_mode,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778976000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-17,gpt-5.6-terra,agent_edit,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778976000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-17,gpt-5.6-terra,others,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1778976000
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,code_completion,78,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,chat_inline,25,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,chat_panel_ask_mode,39,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,chat_panel_edit_mode,42,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,agent_edit,33,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,chat_panel_custom_mode,13,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.3-codex,chat_panel_plan_mode,10,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.3-codex,chat_panel_agent_mode,9,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,chat_panel_agent_mode,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,copilot_app,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-24,gpt-5.6-terra,others,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1779580800
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.6-terra,code_completion,48,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.6-terra,chat_inline,16,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.6-terra,chat_panel_ask_mode,24,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.6-terra,chat_panel_edit_mode,26,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.6-terra,agent_edit,20,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.6-terra,chat_panel_custom_mode,8,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.3-codex,chat_panel_plan_mode,5,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.6-terra,chat_panel_plan_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.3-codex,chat_panel_agent_mode,8,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,gpt-5.6-terra,copilot_app,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-05-31,auto,others,3,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780185600
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,code_completion,60,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,chat_inline,20,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,chat_panel_ask_mode,29,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,chat_panel_edit_mode,32,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,agent_edit,25,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,chat_panel_custom_mode,10,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.3-codex,chat_panel_plan_mode,6,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,chat_panel_plan_mode,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.3-codex,chat_panel_agent_mode,10,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,copilot_app,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-07,gpt-5.6-terra,others,2,076d17fe-5569-3cb7-3fd7-502e4a2f207e1780790400
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.6-terra,code_completion,37,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.6-terra,chat_inline,12,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.6-terra,chat_panel_ask_mode,18,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.6-terra,chat_panel_edit_mode,20,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.6-terra,agent_edit,16,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.6-terra,chat_panel_custom_mode,6,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.3-codex,chat_panel_plan_mode,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.6-terra,chat_panel_plan_mode,1,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
076d17fe-5569-3cb7-3fd7-502e4a2f207e,2026-06-14,gpt-5.3-codex,chat_panel_agent_mode,4,076d17fe-5569-3cb7-3fd7-502e4a2f207e1781395200
